motion_path,source_set,subject,action_category,action_zh,reference_frames,control_steps,duration_seconds,frequency_hz,historical_tracker_success,historical_frame_coverage,historical_done_reason,replay_candidate
KIT/7/LeftTurn06_poses,official_kit,7,turn_left,左转,529,528,5.28,100.0,True,0.998109640831758,completed,True
KIT/7/LeftTurn07_poses,official_kit,7,turn_left,左转,506,505,5.05,100.0,True,0.9980237154150198,completed,True
KIT/7/LeftTurn08_poses,official_kit,7,turn_left,左转,508,507,5.07,100.0,True,0.9980314960629921,completed,True
KIT/7/LeftTurn09_poses,official_kit,7,turn_left,左转,544,543,5.43,100.0,True,0.9981617647058824,completed,True
KIT/7/LeftTurn10_poses,official_kit,7,turn_left,左转,517,516,5.16,100.0,True,0.9980657640232108,completed,True
KIT/7/RightTurn01_poses,official_kit,7,turn_right,右转,541,540,5.4,100.0,True,0.9981515711645101,completed,True
KIT/7/RightTurn02_poses,official_kit,7,turn_right,右转,517,516,5.16,100.0,True,0.9980657640232108,completed,True
KIT/7/RightTurn03_poses,official_kit,7,turn_right,右转,551,550,5.5,100.0,True,0.9981851179673321,completed,True
KIT/7/RightTurn04_poses,official_kit,7,turn_right,右转,538,537,5.37,100.0,True,0.9981412639405205,completed,True
KIT/7/RightTurn05_poses,official_kit,7,turn_right,右转,531,530,5.3,100.0,True,0.9981167608286252,completed,True
KIT/7/RightTurn06_poses,official_kit,7,turn_right,右转,519,518,5.18,100.0,True,0.9980732177263969,completed,True
KIT/7/RightTurn07_poses,official_kit,7,turn_right,右转,498,497,4.97,100.0,True,0.9979919678714859,completed,True
KIT/7/RightTurn08_poses,official_kit,7,turn_right,右转,559,558,5.58,100.0,True,0.998211091234347,completed,True
KIT/7/RightTurn09_poses,official_kit,7,turn_right,右转,492,491,4.91,100.0,True,0.9979674796747967,completed,True
KIT/7/RightTurn10_poses,official_kit,7,turn_right,右转,605,604,6.04,100.0,True,0.9983471074380166,completed,True
KIT/7/WalkInClockwiseCircle01_poses,official_kit,7,clockwise_circle,顺时针绕圈,871,870,8.7,100.0,True,0.9988518943742825,completed,True
KIT/7/WalkInClockwiseCircle02_poses,official_kit,7,clockwise_circle,顺时针绕圈,715,714,7.14,100.0,True,0.9986013986013986,completed,True
KIT/7/WalkInClockwiseCircle03_poses,official_kit,7,clockwise_circle,顺时针绕圈,738,737,7.37,100.0,True,0.9986449864498645,completed,True
KIT/7/WalkInClockwiseCircle04_poses,official_kit,7,clockwise_circle,顺时针绕圈,706,705,7.05,100.0,True,0.9985835694050992,completed,True
KIT/7/WalkInClockwiseCircle05_poses,official_kit,7,clockwise_circle,顺时针绕圈,741,740,7.4,100.0,True,0.9986504723346828,completed,True
KIT/7/WalkInClockwiseCircle06_poses,official_kit,7,clockwise_circle,顺时针绕圈,726,725,7.25,100.0,True,0.9986225895316805,completed,True
KIT/7/WalkInClockwiseCircle07_poses,official_kit,7,clockwise_circle,顺时针绕圈,736,735,7.35,100.0,True,0.998641304347826,completed,True
KIT/7/WalkInClockwiseCircle08_poses,official_kit,7,clockwise_circle,顺时针绕圈,745,744,7.44,100.0,True,0.9986577181208054,completed,True
KIT/7/WalkInClockwiseCircle09_poses,official_kit,7,clockwise_circle,顺时针绕圈,734,733,7.33,100.0,True,0.9986376021798365,completed,True
KIT/7/WalkInClockwiseCircle10_poses,official_kit,7,clockwise_circle,顺时针绕圈,720,719,7.19,100.0,True,0.9986111111111111,completed,True
KIT/7/WalkInCounterClockwiseCircle01_poses,official_kit,7,counterclockwise_circle,逆时针绕圈,744,743,7.43,100.0,True,0.9986559139784946,completed,True
KIT/7/WalkInCounterClockwiseCircle02_poses,official_kit,7,counterclockwise_circle,逆时针绕圈,710,709,7.09,100.0,True,0.9985915492957746,completed,True
KIT/7/WalkInCounterClockwiseCircle03_poses,official_kit,7,counterclockwise_circle,逆时针绕圈,717,716,7.16,100.0,True,0.99860529986053,completed,True
KIT/7/WalkInCounterClockwiseCircle04_poses,official_kit,7,counterclockwise_circle,逆时针绕圈,716,715,7.15,100.0,True,0.9986033519553073,completed,True
KIT/7/WalkInCounterClockwiseCircle05_poses,official_kit,7,counterclockwise_circle,逆时针绕圈,721,720,7.2,100.0,True,0.9986130374479889,completed,True
KIT/7/WalkInCounterClockwiseCircle06_poses,official_kit,7,counterclockwise_circle,逆时针绕圈,721,720,7.2,100.0,True,0.9986130374479889,completed,True
KIT/7/WalkInCounterClockwiseCircle07_poses,official_kit,7,counterclockwise_circle,逆时针绕圈,734,733,7.33,100.0,True,0.9986376021798365,completed,True
KIT/7/WalkInCounterClockwiseCircle08_poses,official_kit,7,counterclockwise_circle,逆时针绕圈,721,720,7.2,100.0,True,0.9986130374479889,completed,True
KIT/7/WalkInCounterClockwiseCircle09_poses,official_kit,7,counterclockwise_circle,逆时针绕圈,741,740,7.4,100.0,True,0.9986504723346828,completed,True
KIT/7/WalkInCounterClockwiseCircle10_poses,official_kit,7,counterclockwise_circle,逆时针绕圈,715,714,7.14,100.0,True,0.9986013986013986,completed,True
KIT/7/WalkingStraightBackwards01_poses,official_kit,7,straight_backward,直线后退,514,513,5.13,100.0,True,0.9980544747081712,completed,True
KIT/7/WalkingStraightBackwards02_poses,official_kit,7,straight_backward,直线后退,573,572,5.72,100.0,True,0.9982547993019197,completed,True
KIT/7/WalkingStraightBackwards03_poses,official_kit,7,straight_backward,直线后退,588,587,5.87,100.0,True,0.9982993197278912,completed,True
KIT/7/WalkingStraightBackwards04_poses,official_kit,7,straight_backward,直线后退,546,545,5.45,100.0,True,0.9981684981684982,completed,True
KIT/7/WalkingStraightBackwards05_poses,official_kit,7,straight_backward,直线后退,554,553,5.53,100.0,True,0.9981949458483754,completed,True
KIT/7/WalkingStraightBackwards06_poses,official_kit,7,straight_backward,直线后退,573,572,5.72,100.0,True,0.9982547993019197,completed,True
KIT/7/WalkingStraightBackwards07_poses,official_kit,7,straight_backward,直线后退,553,552,5.52,100.0,True,0.9981916817359855,completed,True
KIT/7/WalkingStraightBackwards08_poses,official_kit,7,straight_backward,直线后退,491,490,4.9,100.0,True,0.9979633401221996,completed,True
KIT/7/WalkingStraightBackwards09_poses,official_kit,7,straight_backward,直线后退,532,531,5.31,100.0,True,0.9981203007518797,completed,True
KIT/7/WalkingStraightBackwards10_poses,official_kit,7,straight_backward,直线后退,520,519,5.19,100.0,True,0.9980769230769231,completed,True
KIT/7/WalkingStraightForwards01_poses,official_kit,7,straight_forward,直线前进,550,549,5.49,100.0,True,0.9981818181818182,completed,True
KIT/7/WalkingStraightForwards02_poses,official_kit,7,straight_forward,直线前进,517,516,5.16,100.0,True,0.9980657640232108,completed,True
KIT/7/WalkingStraightForwards03_poses,official_kit,7,straight_forward,直线前进,522,521,5.21,100.0,True,0.9980842911877394,completed,True
KIT/7/WalkingStraightForwards04_poses,official_kit,7,straight_forward,直线前进,574,573,5.73,100.0,True,0.9982578397212544,completed,True
KIT/7/WalkingStraightForwards05_poses,official_kit,7,straight_forward,直线前进,559,558,5.58,100.0,True,0.998211091234347,completed,True
KIT/7/WalkingStraightForwards06_poses,official_kit,7,straight_forward,直线前进,557,556,5.56,100.0,True,0.9982046678635548,completed,True
KIT/7/WalkingStraightForwards07_poses,official_kit,7,straight_forward,直线前进,598,597,5.97,100.0,True,0.9983277591973244,completed,True
KIT/7/WalkingStraightForwards08_poses,official_kit,7,straight_forward,直线前进,533,532,5.32,100.0,True,0.99812382739212,completed,True
KIT/7/WalkingStraightForwards09_poses,official_kit,7,straight_forward,直线前进,521,520,5.2,100.0,True,0.9980806142034548,completed,True
KIT/7/WalkingStraightForwards10_poses,official_kit,7,straight_forward,直线前进,555,554,5.54,100.0,True,0.9981981981981982,completed,True
KIT/8/RightTurn01_poses,official_kit,8,turn_right,右转,534,533,5.33,100.0,True,0.99812734082397,completed,True
KIT/8/RightTurn02_poses,official_kit,8,turn_right,右转,508,507,5.07,100.0,True,0.9980314960629921,completed,True
KIT/8/RightTurn03_poses,official_kit,8,turn_right,右转,544,543,5.43,100.0,True,0.9981617647058824,completed,True
KIT/8/RightTurn04_poses,official_kit,8,turn_right,右转,561,560,5.6,100.0,True,0.9982174688057041,completed,True
KIT/8/RightTurn05_poses,official_kit,8,turn_right,右转,492,491,4.91,100.0,True,0.9979674796747967,completed,True
KIT/8/RightTurn06_poses,official_kit,8,turn_right,右转,506,505,5.05,100.0,True,0.9980237154150198,completed,True
KIT/8/RightTurn07_poses,official_kit,8,turn_right,右转,493,492,4.92,100.0,True,0.9979716024340771,completed,True
KIT/8/RightTurn08_poses,official_kit,8,turn_right,右转,499,498,4.98,100.0,True,0.9979959919839679,completed,True
KIT/8/RightTurn09_poses,official_kit,8,turn_right,右转,576,575,5.75,100.0,True,0.9982638888888888,completed,True
KIT/8/RightTurn10_poses,official_kit,8,turn_right,右转,508,507,5.07,100.0,True,0.9980314960629921,completed,True
KIT/8/WalkInClockwiseCircle01_poses,official_kit,8,clockwise_circle,顺时针绕圈,806,805,8.05,100.0,True,0.9987593052109182,completed,True
KIT/8/WalkInClockwiseCircle02_poses,official_kit,8,clockwise_circle,顺时针绕圈,815,814,8.14,100.0,True,0.9987730061349693,completed,True
KIT/8/WalkInClockwiseCircle03_poses,official_kit,8,clockwise_circle,顺时针绕圈,763,762,7.62,100.0,True,0.9986893840104849,completed,True
KIT/8/WalkInClockwiseCircle04_poses,official_kit,8,clockwise_circle,顺时针绕圈,789,788,7.88,100.0,True,0.9987325728770595,completed,True
KIT/8/WalkInClockwiseCircle05_poses,official_kit,8,clockwise_circle,顺时针绕圈,788,787,7.87,100.0,True,0.998730964467005,completed,True
KIT/8/WalkInClockwiseCircle06_poses,official_kit,8,clockwise_circle,顺时针绕圈,760,759,7.59,100.0,True,0.9986842105263158,completed,True
KIT/8/WalkInClockwiseCircle07_poses,official_kit,8,clockwise_circle,顺时针绕圈,804,803,8.03,100.0,True,0.9987562189054726,completed,True
KIT/8/WalkInClockwiseCircle08_poses,official_kit,8,clockwise_circle,顺时针绕圈,776,775,7.75,100.0,True,0.9987113402061856,completed,True
KIT/8/WalkInClockwiseCircle09_poses,official_kit,8,clockwise_circle,顺时针绕圈,820,819,8.19,100.0,True,0.998780487804878,completed,True
KIT/8/WalkInClockwiseCircle10_poses,official_kit,8,clockwise_circle,顺时针绕圈,749,748,7.48,100.0,True,0.9986648865153538,completed,True
KIT/8/WalkInCounterClockwiseCircle01_poses,official_kit,8,counterclockwise_circle,逆时针绕圈,840,839,8.39,100.0,True,0.9988095238095238,completed,True
KIT/8/WalkInCounterClockwiseCircle02_poses,official_kit,8,counterclockwise_circle,逆时针绕圈,739,738,7.38,100.0,True,0.9986468200270636,completed,True
KIT/8/WalkInCounterClockwiseCircle03_poses,official_kit,8,counterclockwise_circle,逆时针绕圈,657,656,6.56,100.0,True,0.9984779299847792,completed,True
KIT/8/WalkInCounterClockwiseCircle04_poses,official_kit,8,counterclockwise_circle,逆时针绕圈,788,787,7.87,100.0,True,0.998730964467005,completed,True
KIT/8/WalkInCounterClockwiseCircle05_poses,official_kit,8,counterclockwise_circle,逆时针绕圈,790,789,7.89,100.0,True,0.9987341772151899,completed,True
KIT/8/WalkInCounterClockwiseCircle06_poses,official_kit,8,counterclockwise_circle,逆时针绕圈,846,845,8.45,100.0,True,0.9988179669030733,completed,True
KIT/8/WalkInCounterClockwiseCircle07_poses,official_kit,8,counterclockwise_circle,逆时针绕圈,783,782,7.82,100.0,True,0.9987228607918263,completed,True
KIT/8/WalkInCounterClockwiseCircle08_poses,official_kit,8,counterclockwise_circle,逆时针绕圈,787,786,7.86,100.0,True,0.9987293519695044,completed,True
KIT/8/WalkInCounterClockwiseCircle09_poses,official_kit,8,counterclockwise_circle,逆时针绕圈,774,773,7.73,100.0,True,0.9987080103359173,completed,True
KIT/8/WalkInCounterClockwiseCircle10_poses,official_kit,8,counterclockwise_circle,逆时针绕圈,760,759,7.59,100.0,True,0.9986842105263158,completed,True
KIT/8/WalkingStraightBackwards01_poses,official_kit,8,straight_backward,直线后退,703,702,7.02,100.0,True,0.9985775248933144,completed,True
KIT/8/WalkingStraightBackwards02_poses,official_kit,8,straight_backward,直线后退,545,544,5.44,100.0,True,0.998165137614679,completed,True
KIT/8/WalkingStraightBackwards03_poses,official_kit,8,straight_backward,直线后退,571,570,5.7,100.0,True,0.9982486865148862,completed,True
KIT/8/WalkingStraightBackwards04_poses,official_kit,8,straight_backward,直线后退,533,532,5.32,100.0,True,0.99812382739212,completed,True
KIT/8/WalkingStraightBackwards05_poses,official_kit,8,straight_backward,直线后退,573,572,5.72,100.0,True,0.9982547993019197,completed,True
KIT/8/WalkingStraightBackwards06_poses,official_kit,8,straight_backward,直线后退,611,610,6.1,100.0,True,0.9983633387888707,completed,True
KIT/8/WalkingStraightBackwards07_poses,official_kit,8,straight_backward,直线后退,608,607,6.07,100.0,True,0.9983552631578947,completed,True
KIT/8/WalkingStraightBackwards08_poses,official_kit,8,straight_backward,直线后退,583,582,5.82,100.0,True,0.9982847341337907,completed,True
KIT/8/WalkingStraightBackwards09_poses,official_kit,8,straight_backward,直线后退,613,612,6.12,100.0,True,0.99836867862969,completed,True
KIT/8/WalkingStraightBackwards10_1_poses,official_kit,8,straight_backward,直线后退,582,581,5.81,100.0,True,0.9982817869415808,completed,True
KIT/8/WalkingStraightForwards01_poses,official_kit,8,straight_forward,直线前进,537,536,5.36,100.0,True,0.9981378026070763,completed,True
KIT/8/WalkingStraightForwards02_poses,official_kit,8,straight_forward,直线前进,548,547,5.47,100.0,True,0.9981751824817519,completed,True
KIT/8/WalkingStraightForwards03_poses,official_kit,8,straight_forward,直线前进,553,552,5.52,100.0,True,0.9981916817359855,completed,True
KIT/8/WalkingStraightForwards04_poses,official_kit,8,straight_forward,直线前进,564,563,5.63,100.0,True,0.99822695035461,completed,True
KIT/8/WalkingStraightForwards05_poses,official_kit,8,straight_forward,直线前进,611,610,6.1,100.0,True,0.9983633387888707,completed,True
KIT/8/WalkingStraightForwards06_poses,official_kit,8,straight_forward,直线前进,546,545,5.45,100.0,True,0.9981684981684982,completed,True
KIT/8/WalkingStraightForwards07_poses,official_kit,8,straight_forward,直线前进,602,601,6.01,100.0,True,0.9983388704318937,completed,True
KIT/8/WalkingStraightForwards08_poses,official_kit,8,straight_forward,直线前进,509,508,5.08,100.0,True,0.9980353634577603,completed,True
KIT/8/WalkingStraightForwards09_poses,official_kit,8,straight_forward,直线前进,633,632,6.32,100.0,True,0.9984202211690363,completed,True
KIT/8/WalkingStraightForwards10_poses,official_kit,8,straight_forward,直线前进,623,622,6.22,100.0,True,0.9983948635634029,completed,True
KIT/9/LeftTurn01_poses,official_kit,9,turn_left,左转,592,591,5.91,100.0,True,0.9983108108108109,completed,True
KIT/9/LeftTurn02_poses,official_kit,9,turn_left,左转,537,536,5.36,100.0,True,0.9981378026070763,completed,True
KIT/9/LeftTurn03_poses,official_kit,9,turn_left,左转,487,486,4.86,100.0,True,0.997946611909651,completed,True
KIT/9/LeftTurn04_poses,official_kit,9,turn_left,左转,559,558,5.58,100.0,True,0.998211091234347,completed,True
KIT/9/LeftTurn05_poses,official_kit,9,turn_left,左转,462,461,4.61,100.0,True,0.9978354978354979,completed,True
KIT/9/LeftTurn06_poses,official_kit,9,turn_left,左转,476,475,4.75,100.0,True,0.9978991596638656,completed,True
KIT/9/LeftTurn07_poses,official_kit,9,turn_left,左转,468,467,4.67,100.0,True,0.9978632478632479,completed,True
KIT/9/LeftTurn08_poses,official_kit,9,turn_left,左转,543,542,5.42,100.0,True,0.998158379373849,completed,True
KIT/9/LeftTurn09_poses,official_kit,9,turn_left,左转,540,539,5.39,100.0,True,0.9981481481481481,completed,True
KIT/9/LeftTurn10_poses,official_kit,9,turn_left,左转,577,576,5.76,100.0,True,0.9982668977469671,completed,True
KIT/9/RightTurn01_poses,official_kit,9,turn_right,右转,527,526,5.26,100.0,True,0.9981024667931688,completed,True
KIT/9/RightTurn02_poses,official_kit,9,turn_right,右转,511,510,5.1,100.0,True,0.9980430528375733,completed,True
KIT/9/RightTurn03_poses,official_kit,9,turn_right,右转,550,549,5.49,100.0,True,0.9981818181818182,completed,True
KIT/9/RightTurn04_poses,official_kit,9,turn_right,右转,487,486,4.86,100.0,True,0.997946611909651,completed,True
KIT/9/RightTurn05_poses,official_kit,9,turn_right,右转,537,536,5.36,100.0,True,0.9981378026070763,completed,True
KIT/9/RightTurn06_poses,official_kit,9,turn_right,右转,412,411,4.11,100.0,True,0.9975728155339806,completed,True
KIT/9/RightTurn07_poses,official_kit,9,turn_right,右转,374,373,3.73,100.0,True,0.9973262032085561,completed,True
KIT/9/RightTurn08_poses,official_kit,9,turn_right,右转,482,481,4.81,100.0,True,0.9979253112033195,completed,True
KIT/9/RightTurn09_poses,official_kit,9,turn_right,右转,422,421,4.21,100.0,True,0.9976303317535545,completed,True
KIT/9/RightTurn10_poses,official_kit,9,turn_right,右转,415,414,4.14,100.0,True,0.9975903614457832,completed,True
KIT/9/WalkInClockwiseCircle01_poses,official_kit,9,clockwise_circle,顺时针绕圈,942,941,9.41,100.0,True,0.9989384288747346,completed,True
KIT/9/WalkInClockwiseCircle02_poses,official_kit,9,clockwise_circle,顺时针绕圈,821,820,8.2,100.0,True,0.9987819732034104,completed,True
KIT/9/WalkInClockwiseCircle03_poses,official_kit,9,clockwise_circle,顺时针绕圈,838,837,8.37,100.0,True,0.9988066825775657,completed,True
KIT/9/WalkInClockwiseCircle04_poses,official_kit,9,clockwise_circle,顺时针绕圈,855,854,8.54,100.0,True,0.9988304093567252,completed,True
KIT/9/WalkInClockwiseCircle05_poses,official_kit,9,clockwise_circle,顺时针绕圈,868,867,8.67,100.0,True,0.9988479262672811,completed,True
KIT/9/WalkInClockwiseCircle06_poses,official_kit,9,clockwise_circle,顺时针绕圈,826,825,8.25,100.0,True,0.9987893462469734,completed,True
KIT/9/WalkInClockwiseCircle07_poses,official_kit,9,clockwise_circle,顺时针绕圈,821,820,8.2,100.0,True,0.9987819732034104,completed,True
KIT/9/WalkInClockwiseCircle08_poses,official_kit,9,clockwise_circle,顺时针绕圈,852,851,8.51,100.0,True,0.9988262910798122,completed,True
KIT/9/WalkInClockwiseCircle09_poses,official_kit,9,clockwise_circle,顺时针绕圈,776,775,7.75,100.0,True,0.9987113402061856,completed,True
KIT/9/WalkInClockwiseCircle10_poses,official_kit,9,clockwise_circle,顺时针绕圈,831,830,8.3,100.0,True,0.9987966305655837,completed,True
KIT/9/WalkInCounterClockwiseCircle01_poses,official_kit,9,counterclockwise_circle,逆时针绕圈,855,854,8.54,100.0,True,0.9988304093567252,completed,True
KIT/9/WalkInCounterClockwiseCircle02_poses,official_kit,9,counterclockwise_circle,逆时针绕圈,765,764,7.64,100.0,True,0.9986928104575163,completed,True
KIT/9/WalkInCounterClockwiseCircle03_poses,official_kit,9,counterclockwise_circle,逆时针绕圈,796,795,7.95,100.0,True,0.9987437185929648,completed,True
KIT/9/WalkInCounterClockwiseCircle04_poses,official_kit,9,counterclockwise_circle,逆时针绕圈,792,791,7.91,100.0,True,0.9987373737373737,completed,True
KIT/9/WalkInCounterClockwiseCircle05_poses,official_kit,9,counterclockwise_circle,逆时针绕圈,827,826,8.26,100.0,True,0.9987908101571947,completed,True
KIT/9/WalkInCounterClockwiseCircle06_poses,official_kit,9,counterclockwise_circle,逆时针绕圈,846,845,8.45,100.0,True,0.9988179669030733,completed,True
KIT/9/WalkInCounterClockwiseCircle07_poses,official_kit,9,counterclockwise_circle,逆时针绕圈,851,850,8.5,100.0,True,0.9988249118683902,completed,True
KIT/9/WalkInCounterClockwiseCircle08_poses,official_kit,9,counterclockwise_circle,逆时针绕圈,774,773,7.73,100.0,True,0.9987080103359173,completed,True
KIT/9/WalkInCounterClockwiseCircle09_poses,official_kit,9,counterclockwise_circle,逆时针绕圈,835,834,8.34,100.0,True,0.9988023952095808,completed,True
KIT/9/WalkInCounterClockwiseCircle10_poses,official_kit,9,counterclockwise_circle,逆时针绕圈,813,812,8.12,100.0,True,0.998769987699877,completed,True
KIT/9/WalkingStraightBackwards01_poses,official_kit,9,straight_backward,直线后退,504,503,5.03,100.0,True,0.998015873015873,completed,True
KIT/9/WalkingStraightBackwards02_poses,official_kit,9,straight_backward,直线后退,473,472,4.72,100.0,True,0.9978858350951374,completed,True
KIT/9/WalkingStraightBackwards03_poses,official_kit,9,straight_backward,直线后退,484,483,4.83,100.0,True,0.9979338842975206,completed,True
KIT/9/WalkingStraightBackwards04_poses,official_kit,9,straight_backward,直线后退,478,477,4.77,100.0,True,0.997907949790795,completed,True
KIT/9/WalkingStraightBackwards05_poses,official_kit,9,straight_backward,直线后退,471,470,4.7,100.0,True,0.9978768577494692,completed,True
KIT/9/WalkingStraightBackwards06_poses,official_kit,9,straight_backward,直线后退,486,485,4.85,100.0,True,0.9979423868312757,completed,True
KIT/9/WalkingStraightBackwards07_poses,official_kit,9,straight_backward,直线后退,524,523,5.23,100.0,True,0.9980916030534351,completed,True
KIT/9/WalkingStraightBackwards09_poses,official_kit,9,straight_backward,直线后退,449,448,4.48,100.0,True,0.9977728285077951,completed,True
KIT/9/WalkingStraightBackwards10_poses,official_kit,9,straight_backward,直线后退,449,448,4.48,100.0,True,0.9977728285077951,completed,True
KIT/9/WalkingStraightForwards01_poses,official_kit,9,straight_forward,直线前进,781,780,7.8,100.0,True,0.998719590268886,completed,True
KIT/9/WalkingStraightForwards02_poses,official_kit,9,straight_forward,直线前进,701,700,7.0,100.0,True,0.9985734664764622,completed,True
KIT/9/WalkingStraightForwards03_poses,official_kit,9,straight_forward,直线前进,631,630,6.3,100.0,True,0.9984152139461173,completed,True
KIT/9/WalkingStraightForwards04_poses,official_kit,9,straight_forward,直线前进,621,620,6.2,100.0,True,0.998389694041868,completed,True
KIT/9/WalkingStraightForwards05_poses,official_kit,9,straight_forward,直线前进,532,531,5.31,100.0,True,0.9981203007518797,completed,True
KIT/9/WalkingStraightForwards06_poses,official_kit,9,straight_forward,直线前进,412,411,4.11,100.0,True,0.9975728155339806,completed,True
KIT/9/WalkingStraightForwards07_poses,official_kit,9,straight_forward,直线前进,499,498,4.98,100.0,True,0.9979959919839679,completed,True
KIT/9/WalkingStraightForwards08_poses,official_kit,9,straight_forward,直线前进,589,588,5.88,100.0,True,0.99830220713073,completed,True
KIT/9/WalkingStraightForwards09_poses,official_kit,9,straight_forward,直线前进,511,510,5.1,100.0,True,0.9980430528375733,completed,True
KIT/9/WalkingStraightForwards10_poses,official_kit,9,straight_forward,直线前进,495,494,4.94,100.0,True,0.997979797979798,completed,True
KIT/9/turn_left01_poses,official_kit,9,turn_left,左转,541,540,5.4,100.0,True,0.9981515711645101,completed,True
KIT/9/turn_left02_poses,official_kit,9,turn_left,左转,545,544,5.44,100.0,True,0.998165137614679,completed,True
KIT/9/turn_left03_poses,official_kit,9,turn_left,左转,479,478,4.78,100.0,True,0.9979123173277662,completed,True
KIT/9/turn_left04_poses,official_kit,9,turn_left,左转,456,455,4.55,100.0,True,0.9978070175438597,completed,True
KIT/9/turn_left05_poses,official_kit,9,turn_left,左转,513,512,5.12,100.0,True,0.9980506822612085,completed,True
KIT/9/turn_left06_poses,official_kit,9,turn_left,左转,578,577,5.77,100.0,True,0.9982698961937716,completed,True
KIT/9/turn_left07_poses,official_kit,9,turn_left,左转,529,528,5.28,100.0,True,0.998109640831758,completed,True
KIT/9/turn_left08_poses,official_kit,9,turn_left,左转,584,583,5.83,100.0,True,0.9982876712328768,completed,True
KIT/9/turn_left09_poses,official_kit,9,turn_left,左转,546,545,5.45,100.0,True,0.9981684981684982,completed,True
KIT/9/turn_left10_poses,official_kit,9,turn_left,左转,519,518,5.18,100.0,True,0.9980732177263969,completed,True
KIT/9/walking_medium01_poses,official_kit,9,walking_medium,中速直行,541,540,5.4,100.0,True,0.9981515711645101,completed,True
KIT/9/walking_medium02_poses,official_kit,9,walking_medium,中速直行,581,580,5.8,100.0,True,0.9982788296041308,completed,True
KIT/9/walking_medium03_poses,official_kit,9,walking_medium,中速直行,502,501,5.01,100.0,True,0.99800796812749,completed,True
KIT/9/walking_medium04_poses,official_kit,9,walking_medium,中速直行,535,534,5.34,100.0,True,0.9981308411214953,completed,True
KIT/9/walking_medium05_poses,official_kit,9,walking_medium,中速直行,451,450,4.5,100.0,True,0.9977827050997783,completed,True
KIT/9/walking_medium06_poses,official_kit,9,walking_medium,中速直行,549,548,5.48,100.0,True,0.9981785063752276,completed,True
KIT/9/walking_medium07_poses,official_kit,9,walking_medium,中速直行,537,536,5.36,100.0,True,0.9981378026070763,completed,True
KIT/9/walking_medium08_poses,official_kit,9,walking_medium,中速直行,483,482,4.82,100.0,True,0.9979296066252588,completed,True
KIT/9/walking_medium09_poses,official_kit,9,walking_medium,中速直行,548,547,5.47,100.0,True,0.9981751824817519,completed,True
KIT/9/walking_medium10_poses,official_kit,9,walking_medium,中速直行,479,478,4.78,100.0,True,0.9979123173277662,completed,True
KIT/9/walking_run01_poses,official_kit,9,walking_run,跑步,476,475,4.75,100.0,True,0.9978991596638656,completed,True
KIT/9/walking_run02_poses,official_kit,9,walking_run,跑步,366,365,3.65,100.0,True,0.9972677595628415,completed,True
KIT/9/walking_run03_poses,official_kit,9,walking_run,跑步,312,311,3.11,100.0,True,0.9967948717948718,completed,True
KIT/9/walking_run04_poses,official_kit,9,walking_run,跑步,379,378,3.78,100.0,True,0.9973614775725593,completed,True
KIT/9/walking_run05_poses,official_kit,9,walking_run,跑步,450,449,4.49,100.0,True,0.9977777777777778,completed,True
KIT/9/walking_run06_poses,official_kit,9,walking_run,跑步,331,330,3.3,100.0,True,0.9969788519637462,completed,True
KIT/9/walking_run07_poses,official_kit,9,walking_run,跑步,394,393,3.93,100.0,True,0.9974619289340102,completed,True
KIT/9/walking_run08_poses,official_kit,9,walking_run,跑步,414,413,4.13,100.0,True,0.9975845410628019,completed,True
KIT/9/walking_run09_poses,official_kit,9,walking_run,跑步,410,409,4.09,100.0,True,0.9975609756097561,completed,True
KIT/9/walking_run10_poses,official_kit,9,walking_run,跑步,413,412,4.12,100.0,True,0.9975786924939467,completed,True
KIT/9/walking_slow01_poses,official_kit,9,walking_slow,慢速直行,618,617,6.17,100.0,True,0.9983818770226537,completed,True
KIT/9/walking_slow02_poses,official_kit,9,walking_slow,慢速直行,791,790,7.9,100.0,True,0.9987357774968394,completed,True
KIT/9/walking_slow03_poses,official_kit,9,walking_slow,慢速直行,770,769,7.69,100.0,True,0.9987012987012988,completed,True
KIT/9/walking_slow04_poses,official_kit,9,walking_slow,慢速直行,759,758,7.58,100.0,True,0.9986824769433466,completed,True
KIT/9/walking_slow05_poses,official_kit,9,walking_slow,慢速直行,670,669,6.69,100.0,True,0.9985074626865672,completed,True
KIT/9/walking_slow06_poses,official_kit,9,walking_slow,慢速直行,755,754,7.54,100.0,True,0.9986754966887417,completed,True
KIT/9/walking_slow07_poses,official_kit,9,walking_slow,慢速直行,678,677,6.77,100.0,True,0.9985250737463127,completed,True
KIT/9/walking_slow08_poses,official_kit,9,walking_slow,慢速直行,872,871,8.71,100.0,True,0.9988532110091743,completed,True
KIT/9/walking_slow09_poses,official_kit,9,walking_slow,慢速直行,904,903,9.03,100.0,True,0.9988938053097345,completed,True
KIT/9/walking_slow10_poses,official_kit,9,walking_slow,慢速直行,735,734,7.34,100.0,True,0.998639455782313,completed,True
KIT/custom/official_retarget_walk6m_longseq_v1_poses,custom,custom,custom,自制长序列,1491,1490,14.9,100.0,,,not_evaluated,True
KIT/custom/official_retarget_walk6m_straightonly_longseq_v2_poses,custom,custom,custom,自制长序列,12080,12079,120.79,100.0,,,not_evaluated,True
KIT/custom/official_retarget_walk6m_straightonly_nostitch_v1_poses,custom,custom,custom,自制长序列,1100,1099,10.99,100.0,,,not_evaluated,True
